TYPEID,GROUPID,TYPENAME,VOLUME,MARKETGROUPID,ICONID
22807,1210,Explosive Armor Compensation,0.01,1745,33
22808,1210,Kinetic Armor Compensation,0.01,1745,33
22809,1210,Thermal Armor Compensation,0.01,1745,33
22852,659,Hel,51000000,821,
22853,1013,Hel Blueprint,0.01,891,
22875,315,'Aura' Warp Core Stabilizer I,5,1088,97
22877,315,'Natura' Warp Core Stabilizer I,5,1088,97
22879,326,'Pilfer' Energized Adaptive Nano Membrane I,5,1686,2066
22881,326,'Moonshine' Energized Thermal Membrane I,5,1683,20954
22883,326,'Mafia' Energized Kinetic Membrane I,5,1685,20953
22887,62,'Harmony' Small Armor Repairer I,5,1049,80
22889,62,'Meditation' Medium Armor Repairer I,10,1050,80
22891,62,'Protest' Large Armor Repairer I,50,1051,80
22893,60,'Gonzo' Damage Control I,5,615,77
22895,202,'Shady' ECCM - Gravimetric I,5,725,104
22897,202,'Forger' ECCM - Magnetometric I,5,727,104
22899,74,'Corporate' Light Electron Blaster I,5,561,376
22901,74,'Dealer' Light Ion Blaster I,5,561,376
22903,74,'Racket' Light Neutron Blaster I,5,561,376
22905,74,'Slither' Heavy Electron Blaster I,10,562,371
22907,74,'Hooligan' Heavy Ion Blaster I,10,562,371
22909,74,'Hustler' Heavy Neutron Blaster I,10,562,371
22911,74,'Swindler' Electron Blaster Cannon I,20,563,365
22913,74,'Felon' Ion Blaster Cannon I,20,563,365
22915,74,'Underhand' Neutron Blaster Cannon I,20,563,365
22917,302,'Capitalist' Magnetic Field Stabilizer I,5,648,1046
22919,302,'Monopoly' Magnetic Field Stabilizer I,5,648,1046
22925,289,'Bootleg' ECCM Projector I,5,686,110
22927,213,'Economist' Tracking Computer I,5,706,3346
22929,213,'Marketeer' Tracking Computer I,5,706,3346
22931,291,'Distributor' Guidance Disruptor I,5,680,21437
22933,291,'Investor' Tracking Disruptor I,5,680,1639
22935,209,'Tycoon' Remote Tracking Computer,5,708,3346
22937,209,'Enterprise' Remote Tracking Computer,5,708,3346
22939,290,'Boss' Remote Sensor Booster,5,673,74
22941,290,'Entrepreneur' Remote Sensor Booster,5,673,74
22943,208,'Broker' Remote Sensor Dampener I,5,679,105
22945,208,'Executive' Remote Sensor Dampener I,5,679,105
22947,325,'Beatnik' Small Remote Armor Repairer,5,1059,21426
22949,325,'Love' Medium Remote Armor Repairer,10,1058,21426
22953,766,'Cartel' Power Diagnostic System I,5,658,70
22961,85,Federation Navy Antimatter Charge S,0.0025,993,1047
22963,85,Federation Navy Plutonium Charge S,0.0025,993,1313
22965,85,Federation Navy Uranium Charge S,0.0025,993,1316
22967,85,Federation Navy Thorium Charge S,0.0025,993,1314
22969,85,Federation Navy Lead Charge S,0.0025,993,1312
22971,85,Federation Navy Iridium Charge S,0.0025,993,1310
22973,85,Federation Navy Tungsten Charge S,0.0025,993,1315
22975,85,Federation Navy Iron Charge S,0.0025,993,1311
22977,85,Federation Navy Antimatter Charge M,0.0125,992,1317
22979,85,Federation Navy Plutonium Charge M,0.0125,992,1321
22981,85,Federation Navy Uranium Charge M,0.0125,992,1324
22983,85,Federation Navy Thorium Charge M,0.0125,992,1322
22985,85,Federation Navy Lead Charge M,0.0125,992,1320
22987,85,Federation Navy Iridium Charge M,0.0125,992,1318
22989,85,Federation Navy Tungsten Charge M,0.0125,992,1323
22991,85,Federation Navy Iron Charge M,0.0125,992,1319
22993,85,Federation Navy Antimatter Charge L,0.025,991,1325
22995,85,Federation Navy Plutonium Charge L,0.025,991,1329
22997,85,Federation Navy Uranium Charge L,0.025,991,1332
22999,85,Federation Navy Thorium Charge L,0.025,991,1330
23001,85,Federation Navy Lead Charge L,0.025,991,1328
23003,85,Federation Navy Iridium Charge L,0.025,991,1326
23005,85,Federation Navy Tungsten Charge L,0.025,991,1331
23007,85,Federation Navy Iron Charge L,0.025,991,1327
23009,85,Caldari Navy Antimatter Charge S,0.0025,993,1047
23011,85,Caldari Navy Plutonium Charge S,0.0025,993,1313
23013,85,Caldari Navy Uranium Charge S,0.0025,993,1316
23015,85,Caldari Navy Thorium Charge S,0.0025,993,1314
23017,85,Caldari Navy Lead Charge S,0.0025,993,1312
23019,85,Caldari Navy Iridium Charge S,0.0025,993,1310
23021,85,Caldari Navy Tungsten Charge S,0.0025,993,1315
23023,85,Caldari Navy Iron Charge S,0.0025,993,1311
23025,85,Caldari Navy Antimatter Charge M,0.0125,992,1317
23027,85,Caldari Navy Plutonium Charge M,0.0125,992,1321
23029,85,Caldari Navy Uranium Charge M,0.0125,992,1324
23031,85,Caldari Navy Thorium Charge M,0.0125,992,1322
23033,85,Caldari Navy Lead Charge M,0.0125,992,1320
23035,85,Caldari Navy Iridium Charge M,0.0125,992,1318
23037,85,Caldari Navy Tungsten Charge M,0.0125,992,1323
23039,85,Caldari Navy Iron Charge M,0.0125,992,1319
23041,85,Caldari Navy Plutonium Charge L,0.025,991,1329
23043,85,Caldari Navy Uranium Charge L,0.025,991,1332
23045,85,Caldari Navy Thorium Charge L,0.025,991,1330
23047,85,Caldari Navy Lead Charge L,0.025,991,1328
23049,85,Caldari Navy Iridium Charge L,0.025,991,1326
23051,85,Caldari Navy Tungsten Charge L,0.025,991,1331
23053,85,Caldari Navy Iron Charge L,0.025,991,1327
23055,549,Templar,5000,840,
23056,1146,Templar Blueprint,0.01,1028,
23057,549,Dragonfly,5000,840,
23058,1146,Dragonfly Blueprint,0.01,1028,
23059,549,Firbolg,5000,840,
23060,1146,Firbolg Blueprint,0.01,1028,
23061,549,Einherji,5000,840,
23062,1146,Einherji Blueprint,0.01,1028,
23069,273,Fighters,0.01,366,33
23071,86,Imperial Navy Multifrequency S,1,997,1131
23073,86,Imperial Navy Gamma S,1,997,1139
23075,86,Imperial Navy Xray S,1,997,1140
23077,86,Imperial Navy Ultraviolet S,1,997,1141
23079,86,Imperial Navy Standard S,1,997,1142
23081,86,Imperial Navy Infrared S,1,997,1144
23083,86,Imperial Navy Microwave S,1,997,1143
23085,86,Imperial Navy Radio S,1,997,1145
23087,270,Amarr Encryption Methods,0.01,375,33
23089,86,Imperial Navy Multifrequency M,1,996,1131
23091,86,Imperial Navy Gamma M,1,996,1139
23093,86,Imperial Navy Xray M,1,996,1140
23095,86,Imperial Navy Ultraviolet M,1,996,1141
23097,86,Imperial Navy Standard M,1,996,1142
23099,86,Imperial Navy Infrared M,1,996,1144
23101,86,Imperial Navy Microwave M,1,996,1143
23103,86,Imperial Navy Radio M,1,996,1145
23105,86,Imperial Navy Multifrequency L,1,995,1131
23107,86,Imperial Navy Gamma L,1,995,1139
23109,86,Imperial Navy Xray L,1,995,1140
23111,86,Imperial Navy Ultraviolet L,1,995,1141
23113,86,Imperial Navy Standard L,1,995,1142
23115,86,Imperial Navy Infrared L,1,995,1144
23117,86,Imperial Navy Microwave L,1,995,1143
23119,86,Imperial Navy Radio L,1,995,1145
23121,270,Gallente Encryption Methods,0.01,375,33
23123,270,Takmahl Technology,0.01,375,33
23124,270,Yan Jung Technology,0.01,375,33
23128,528,Yan Jung Crystal Cylinder,0.1,1904,2889
23129,528,Yan Jung Paradox Box,0.1,1904,2889
23130,528,Yan Jung Thunder Kite,0.1,1904,2889
23131,528,Yan Jung Void Machine,0.1,1904,2889
23132,528,Yan Jung Tachyon Stetoscope,0.1,1904,2889
23133,528,Takmahl Phrenic Appendix,0.1,1905,2889
23134,528,Takmahl Dynamic Gauge,0.1,1905,2889
23135,528,Takmahl Gyro Ballast,0.1,1905,2889
23136,528,Takmahl Biodroid Controller,0.1,1905,2889
23137,528,Takmahl Quantum Sphere,0.1,1905,2889
23138,530,Yan Jung Null Shell,1,1904,2890
23139,530,Yan Jung Glass Scale,1,1904,2890
23140,530,Yan Jung Plenary Wire,1,1904,2890
23141,530,Yan Jung Silk Armor,1,1904,2890
23142,530,Yan Jung Nano Fabric,1,1904,2890
23143,530,Takmahl Diamond Rod,1,1905,2890
23144,530,Takmahl Cohere Cord,1,1905,2890
23145,530,Takmahl Solid Mox,1,1905,2890
23146,530,Takmahl Magnetic Slab,1,1905,2890
23147,530,Takmahl Tri-polished Lens,1,1905,2890
23148,528,Blood Raider Limited Ballistic Control,0.1,1899,2887
23149,528,Blood Raider Regular Ballistic Control,0.1,1899,2887
23150,528,Blood Raider Extreme Ballistic Control,0.1,1899,2887
23151,528,Blood Raider Weapon Integration Unit,0.1,1899,2887
23152,528,Blood Raider Power Redistributor,0.1,1899,2887
23153,528,Serpentis Plain Target Guider,0.1,1901,2887
23154,528,Serpentis Basic Target Guider,0.1,1901,2887
23155,528,Serpentis Complex Target Guider,0.1,1901,2887
23156,528,Serpentis 3D Scanner Gamut,0.1,1901,2887
23157,528,Serpentis Multi-tasking Processor,0.1,1901,2887
23158,530,Positron Cord,0.1,1899,2890
23159,530,Auxiliary Parts,0.1,1899,2890
23160,530,Force Cable,0.1,1899,2890
23161,530,Elemental Crux,0.1,1899,2890
23162,530,Analog Panel,0.1,1899,2890
23163,530,Current Amplifier,0.1,1901,2890
23164,530,Second-hand Parts,0.1,1901,2890
23165,530,Heat Depressor,0.1,1901,2890
23166,530,Internal Bulkhead,0.1,1901,2890
23167,530,Mainframe Bit,0.1,1901,2890
23168,733,Yan Jung Info Matrix,1,1904,2886
23169,733,Yan Jung Vellum Etch,1,1904,2886
23170,733,Yan Jung Trigonometric Laws,1,1904,2886
23171,733,Yan Jung Semiotic Theory,1,1904,2886
23172,733,Yan Jung Singularity Fact Sheet,1,1904,2886
23173,734,Takmahl Binary Texts,1,1905,2886
23174,734,Takmahl Fractal Sheet,1,1905,2886
23175,734,Takmahl Centrifugal Primer,1,1905,2886
23176,734,Takmahl Geometric Design,1,1905,2886
23177,734,Takmahl Astral Treatment,1,1905,2886
23416,325,'Peace' Large Remote Armor Repairer,50,1057,21426
23418,60,'Radical' Damage Control I,5,615,77
23473,639,Wasp EC-900,25,841,
23474,1143,Wasp EC-900 Blueprint,0.01,1029,1084
23506,639,Ogre SD-900,25,841,
23507,1143,Ogre SD-900 Blueprint,0.01,1029,1084
23510,639,Praetor TD-900,25,841,
23511,1143,Praetor TD-900 Blueprint,0.01,1029,1084
23512,639,Berserker TP-900,25,841,
23513,1143,Berserker TP-900 Blueprint,0.01,1029,1084
23523,640,Heavy Armor Maintenance Bot I,25,842,
23524,1144,Heavy Armor Maintenance Bot I Blueprint,0.01,1030,1084
23525,100,Curator I,25,911,
23526,176,Curator I Blueprint,0.01,1533,
23527,647,Drone Link Augmentor I,25,938,2989
23528,408,Drone Link Augmentor I Blueprint,0.01,939,1041
23533,646,Omnidirectional Tracking Link I,5,938,1640
23534,408,Omnidirectional Tracking Link I Blueprint,0.01,939,1041
23536,641,Berserker SW-900,25,843,
23537,1147,Berserker SW-900 Blueprint,0.01,1586,1084
23559,100,Warden I,25,911,
23560,176,Warden I Blueprint,0.01,1533,
23561,100,Garde I,25,911,
23562,176,Garde I Blueprint,0.01,1533,
23563,100,Bouncer I,25,911,
23564,176,Bouncer I Blueprint,0.01,1533,
23566,273,Advanced Drone Avionics,0.01,366,33
23594,273,Sentry Drone Interfacing,0.01,366,33
23606,273,Drone Sharpshooting,0.01,366,33
23618,273,Drone Durability,0.01,366,33
23659,544,Acolyte EV-300,5,843,
23660,1142,Acolyte EV-300 Blueprint,0.01,1586,1084
23674,588,Gjallarhorn,8000,912,2934
23702,544,Infiltrator EV-600,10,843,
23703,1142,Infiltrator EV-600 Blueprint,0.01,1586,1084
23705,639,Vespa EC-600,10,841,
23706,1143,Vespa EC-600 Blueprint,0.01,1029,1084
23707,639,Hornet EC-300,5,841,
23708,1143,Hornet EC-300 Blueprint,0.01,1029,1084
23709,640,Medium Armor Maintenance Bot I,10,842,
23710,1144,Medium Armor Maintenance Bot I Blueprint,0.01,1030,1084
23711,640,Light Armor Maintenance Bot I,5,842,
23712,1144,Light Armor Maintenance Bot I Blueprint,0.01,1030,1084
23713,639,Hammerhead SD-600,10,841,
23714,1143,Hammerhead SD-600 Blueprint,0.01,1029,1084
23715,639,Hobgoblin SD-300,5,841,
23716,1143,Hobgoblin SD-300 Blueprint,0.01,1029,1084
23717,640,Medium Shield Maintenance Bot I,10,842,
23718,1144,Medium Shield Maintenance Bot I Blueprint,0.01,1030,1084
23719,640,Light Shield Maintenance Bot I,5,842,
23720,1144,Light Shield Maintenance Bot I Blueprint,0.01,1030,1084
23721,639,Valkyrie TP-600,10,841,
23722,1143,Valkyrie TP-600 Blueprint,0.01,1029,1084
23723,639,Warrior TP-300,5,841,
23724,1143,Warrior TP-300 Blueprint,0.01,1029,1084
23725,639,Infiltrator TD-600,10,841,
23726,1143,Infiltrator TD-600 Blueprint,0.01,1029,1084
23727,639,Acolyte TD-300,5,841,
23728,1143,Acolyte TD-300 Blueprint,0.01,1029,1084
23729,641,Valkyrie SW-600,10,843,
23730,1147,Valkyrie SW-600 Blueprint,0.01,1586,1084
23731,641,Warrior SW-300,5,843,
23732,1147,Warrior SW-300 Blueprint,0.01,1586,1084
23735,815,Clone Vat Bay I,4000,1642,34
23736,532,Clone Vat Bay I Blueprint,0.01,799,21
23757,547,Archon,13950000,818,
23758,643,Archon Blueprint,0.01,888,
23773,30,Ragnarok,100000000,816,
23774,110,Ragnarok Blueprint,0.01,887,
23783,329,'Abatis' 100mm Steel Plates,5,1672,79
23785,329,'Bailey' 1600mm Steel Plates,20,1676,79
23787,329,'Chainmail' 200mm Steel Plates,10,1673,79
23789,329,'Bastion' 400mm Steel Plates,10,1674,79
23791,329,'Citadella' 100mm Steel Plates,5,1672,79
23793,329,'Barbican' 800mm Steel Plates,20,1675,79
23795,62,'Gorget' Small Armor Repairer I,5,1049,80
23797,62,'Greaves' Medium Armor Repairer I,10,1050,80
23799,62,'Hauberk' Large Armor Repairer I,50,1051,80
23801,61,'Crucible' Small Capacitor Battery I,5,703,89
23803,61,'Censer' Medium Capacitor Battery I,10,704,89
23805,61,'Thurifer' Large Capacitor Battery I,15,705,89
23807,76,'Saddle' Small Capacitor Booster I,5,699,1031
23809,76,'Harness' Medium Capacitor Booster I,10,700,1031
23811,76,'Plough' Heavy Capacitor Booster I,20,701,1031
23813,43,'Palisade' Cap Recharger I,5,665,90
23815,71,Small 'Caltrop' Energy Neutralizer,5,689,1283
23817,71,Medium 'Ditch' Energy Neutralizer,5,690,1283
23819,71,Heavy 'Moat' Energy Neutralizer,5,691,1283
23821,68,Small 'Upir' Energy Nosferatu,5,692,1029
23824,68,Medium 'Strigoi' Energy Nosferatu,5,693,1029
23829,68,Heavy 'Vrykolakas' Energy Nosferatu,5,694,1029
23834,53,'Mace' Dual Light Beam Laser I,5,567,352
23836,53,'Longbow' Small Focused Pulse Laser I,5,570,350
23838,53,'Gauntlet' Small Focused Beam Laser I,5,567,352
23840,53,'Crossbow' Focused Medium Beam Laser I,10,568,355
23842,53,'Joust' Heavy Pulse Laser I,10,572,356
23844,53,'Arquebus' Heavy Beam Laser I,10,568,355
23846,53,'Halberd' Mega Pulse Laser I,20,573,360
23848,53,'Catapult' Mega Beam Laser I,20,569,361
23850,53,'Ballista' Tachyon Beam Laser I,20,569,361
23852,67,'Squire' Small Remote Capacitor Transmitter,5,695,1035
23854,67,'Knight' Medium Remote Capacitor Transmitter,5,696,1035
23856,67,'Chivalry' Large Remote Capacitor Transmitter,5,697,1035
23864,72,'Pike' Small EMP Smartbomb I,5,382,112
23866,72,'Lance' Medium EMP Smartbomb I,10,383,112
23868,72,'Warhammer' Large EMP Smartbomb I,50,381,112
23894,768,'Page' Capacitor Flux Coil I,5,666,90
23896,767,'Motte' Capacitor Power Relay I,5,667,90
23898,769,'Portcullis' Reactor Control Unit I,5,659,70
23900,205,'Mangonel' Heat Sink I,5,647,1046
23902,205,'Trebuchet' Heat Sink I,5,647,1046
23911,547,Thanatos,13095000,820,
23912,643,Thanatos Blueprint,0.01,890,
23913,659,Nyx,58200000,820,
23914,1013,Nyx Blueprint,0.01,890,
23915,547,Chimera,11925000,819,
23916,643,Chimera Blueprint,0.01,889,
23917,659,Wyvern,53000000,819,
23918,1013,Wyvern Blueprint,0.01,889,
23919,659,Aeon,62000000,818,
23920,1013,Aeon Blueprint,0.01,888,
23950,257,Command Ships,0.01,377,33
23953,590,Jump Portal Generator I,10000,1640,2985
23954,516,Jump Portal Generator I Blueprint,0.01,799,21
24241,273,Light Drone Operation,0.01,366,33
24242,1220,Infomorph Psychology,0.01,1746,33
24268,268,Supply Chain Management,0.01,369,33
24270,270,Scientific Networking,0.01,375,33
24283,407,Drone Control Unit I,4000,938,2987
24284,408,Drone Control Unit I Blueprint,0.01,939,1041
24305,483,Modulated Deep Core Strip Miner II,5,1040,2527
24311,257,Amarr Carrier,0.01,377,33
24312,257,Caldari Carrier,0.01,377,33
24313,257,Gallente Carrier,0.01,377,33
24314,257,Minmatar Carrier,0.01,377,33
24348,650,Small Tractor Beam I,50,872,2986
24349,723,Small Tractor Beam I Blueprint,0.01,905,349
24395,644,Drone Navigation Computer I,25,938,2988
24396,408,Drone Navigation Computer I Blueprint,0.01,939,1041
24417,644,Drone Navigation Computer II,5,938,2988
24427,647,Drone Link Augmentor II,25,938,2989
24438,646,Omnidirectional Tracking Link II,5,938,1640
24443,338,Shield Boost Amplifier II,5,613,2104
24445,649,Giant Freight Container,120000,1653,1174
24471,648,Scourge Rage Rocket,0.005,930,1350
24473,648,Nova Rage Rocket,0.005,930,1353
24475,648,Inferno Rage Rocket,0.005,930,1351
24477,648,Scourge Javelin Rocket,0.005,928,1350
24478,648,Nova Javelin Rocket,0.005,928,1353
24479,648,Inferno Javelin Rocket,0.005,928,1351
24483,547,Nidhoggur,11250000,821,
24484,643,Nidhoggur Blueprint,0.01,891,
24486,654,Inferno Rage Heavy Assault Missile,0.015,973,3235
24488,654,Nova Rage Heavy Assault Missile,0.015,973,3236
24490,654,Mjolnir Rage Heavy Assault Missile,0.015,973,3237
24492,654,Scourge Javelin Heavy Assault Missile,0.015,972,3234
24493,654,Mjolnir Javelin Heavy Assault Missile,0.015,972,3237
24494,654,Inferno Javelin Heavy Assault Missile,0.015,972,3235
24495,653,Scourge Fury Light Missile,0.015,927,190
24497,653,Nova Fury Light Missile,0.015,927,193
24499,653,Inferno Fury Light Missile,0.015,927,191
24501,653,Scourge Precision Light Missile,0.015,917,190
24503,653,Nova Precision Light Missile,0.015,917,193
24505,653,Mjolnir Precision Light Missile,0.015,917,192
24507,655,Nova Fury Heavy Missile,0.03,926,186
24509,655,Mjolnir Fury Heavy Missile,0.03,926,187
24511,655,Inferno Fury Heavy Missile,0.03,926,188
24513,655,Scourge Precision Heavy Missile,0.03,919,189
24515,655,Inferno Precision Heavy Missile,0.03,919,188
24517,655,Mjolnir Precision Heavy Missile,0.03,919,187
24519,657,Nova Rage Torpedo,0.05,931,1348
24521,657,Scourge Rage Torpedo,0.05,931,1346
24523,657,Mjolnir Rage Torpedo,0.05,931,1349
24525,657,Inferno Javelin Torpedo,0.05,929,1347
24527,657,Mjolnir Javelin Torpedo,0.05,929,1349
24529,657,Scourge Javelin Torpedo,0.05,929,1346
24531,656,Nova Fury Cruise Missile,0.05,925,185
24533,656,Scourge Fury Cruise Missile,0.05,925,183
24535,656,Mjolnir Fury Cruise Missile,0.05,925,182
24537,656,Nova Precision Cruise Missile,0.05,918,185
24539,656,Mjolnir Precision Cruise Missile,0.05,918,182
24541,656,Scourge Precision Cruise Missile,0.05,918,183
24545,873,Capital Jump Bridge Array,10000,781,2866
24546,915,Capital Jump Bridge Array Blueprint,0.01,796,96
24547,873,Capital Clone Vat Bay,10000,781,3019
24548,915,Capital Clone Vat Bay Blueprint,0.01,796,96
24549,651,Gjallarhorn Blueprint,0.01,913,21
24550,588,Judgement,8000,912,2934
24551,651,Judgement Blueprint,0.01,913,21
24552,588,Oblivion,8000,912,2934
24553,651,Oblivion Blueprint,0.01,913,21
24554,588,Aurora Ominae,8000,912,2934
24555,651,Aurora Ominae Blueprint,0.01,913,21
24556,873,Capital Doomsday Weapon Mount,10000,781,2871
24557,915,Capital Doomsday Weapon Mount Blueprint,0.01,796,96
24558,873,Capital Ship Maintenance Bay,10000,781,2867
24559,915,Capital Ship Maintenance Bay Blueprint,0.01,796,96
24560,873,Capital Corporate Hangar Bay,10000,781,2867
24561,915,Capital Corporate Hangar Bay Blueprint,0.01,796,96
24562,275,Jump Portal Generation,0.01,374,33
24563,255,Doomsday Operation,0.01,364,33
24567,413,Experimental Laboratory,3000,933,
24568,1210,Capital Remote Armor Repair Systems,0.01,1745,33
24569,325,Capital Remote Armor Repairer I,4000,1056,21426
24570,350,Capital Remote Armor Repairer I Blueprint,0.01,1539,80
24571,1209,Capital Shield Emission Systems,0.01,1747,33
24572,1216,Capital Capacitor Emission Systems,0.01,368,33
24574,397,Small Ship Assembly Array,10000,932,
24575,397,Supercapital Ship Assembly Array,850000,932,
24592,652,Amarr Empire Starbase Charter,0.1,940,1192
24593,652,Caldari State Starbase Charter,0.1,940,1192
24594,652,Gallente Federation Starbase Charter,0.1,940,1192
24595,652,Minmatar Republic Starbase Charter,0.1,940,1192
24596,652,Khanid Kingdom Starbase Charter,0.1,940,1192
24597,652,Ammatar Mandate Starbase Charter,0.1,940,1192
24606,1220,Cloning Facility Operation,0.01,1746,33
24613,273,Advanced Drone Interfacing,0.01,366,33
24624,270,Advanced Laboratory Operation,0.01,375,33
24625,268,Advanced Mass Production,0.01,369,33
24632,746,Zainou 'Deadeye' Guided Missile Precision GP-803,1,1495,2224
24636,746,Zainou 'Deadeye' Missile Bombardment MB-705,1,1494,2224
24637,746,Zainou 'Deadeye' Missile Projection MP-705,1,1494,2224
24638,746,Zainou 'Deadeye' Rapid Launch RL-1005,1,1497,2224
24639,746,Zainou 'Deadeye' Target Navigation Prediction TN-905,1,1496,2224
